,id,retweet_count,favorite_count,created_at,text,source
1670,681654059175129088,1006,2798,Tue Dec 29 01:52:46 +0000 2015,This is Toffee. He's a happy pupper. Appears dangerously fluffy. Extraordinarily spherical. 12/10 would pet firmly https://t.co/oEXEKt3MHu,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1671,681610798867845120,513,2019,Mon Dec 28 23:00:52 +0000 2015,*collapses* 12/10 https://t.co/C7M8mnzHIK,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1672,681579835668455424,1417,3748,Mon Dec 28 20:57:50 +0000 2015,This is Apollo. He thought you weren't coming back so he had a mental breakdown. 8/10 we've all been there https://t.co/ojUBrDCHLT,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1673,681523177663676416,6309,15154,Mon Dec 28 17:12:42 +0000 2015,This is Carly. She's actually 2 dogs fused together. Very innovative. Probably has superpowers. 12/10 for double dog https://t.co/GQn2IopLud,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1674,681340665377193984,303,1734,Mon Dec 28 05:07:27 +0000 2015,I've been told there's a slight possibility he's checking his mirror. We'll bump to 9.5/10. Still a menace,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1675,681339448655802368,4402,9827,Mon Dec 28 05:02:37 +0000 2015,This is Asher. He's not wearing a seatbelt or keeping both paws on the wheel. Absolute menace on the roadways. 9/10 https://t.co/V3SWuHACkh,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1676,681320187870711809,821,2810,Mon Dec 28 03:46:05 +0000 2015,This is Glacier. He's a very happy pup. Loves to sing in the sunlight. 11/10 https://t.co/jTBPqKgkz7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1677,681302363064414209,1987,4184,Mon Dec 28 02:35:15 +0000 2015,This is Chuck. He's a neat dog. Very flexible. Trapped in a glass case of emotion. Devastatingly unfluffy 3/10 https://t.co/YqbU9xHV3p,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1678,681297372102656000,1035,3378,Mon Dec 28 02:15:26 +0000 2015,"This is actually a lion. We only rate dogs. For the last time please only send dogs. Thank u.
12/10 would still pet https://t.co/Pp26dMQxap","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1679,681281657291280384,1191,3406,Mon Dec 28 01:12:59 +0000 2015,Meet Sarge. His parents signed him up for dancing lessons but his true passion is roller coasters 11/10 very petable https://t.co/KvVoBIgkje,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1680,681261549936340994,297,1538,Sun Dec 27 23:53:05 +0000 2015,Say hello to Panda. He's a Quackadilly Shooster. Not amused by your fake ball throwing motion. 9/10 would hug lots https://t.co/wL1iDvbcVk,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1681,681242418453299201,586,1585,Sun Dec 27 22:37:04 +0000 2015,This is Champ. He's being sacrificed to the Aztec sun god Huitzilopochtli. So sad. 10/10 Champ doesn't deserve this https://t.co/VGsziXImoy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1682,681231109724700672,523,2534,Sun Dec 27 21:52:07 +0000 2015,I just love this pic. 11/10 this pupper is going places https://t.co/P16uhh1PbI,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1683,681193455364796417,1614,3928,Sun Dec 27 19:22:30 +0000 2015,This is Aspen. He's astronomically fluffy. I wouldn't stop petting this dog if the world was ending around me 11/10 https://t.co/oBlgL9nxpx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1684,680970795137544192,719,2566,Sun Dec 27 04:37:44 +0000 2015,I thought I made this very clear. We only rate dogs. Stop sending other things like this shark. Thank you... 9/10 https://t.co/CXSJZ4Stk3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1685,680959110691590145,2155,4820,Sun Dec 27 03:51:18 +0000 2015,This is Ozzie. He was doing fine until he lost traction in those festive socks. Now he's tired. 9/10 still killin it https://t.co/u4FYdIRKnY,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1686,680940246314430465,1142,3417,Sun Dec 27 02:36:20 +0000 2015,This is Alice. She's an idiot. 4/10 https://t.co/VQXdwJfkyS,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1687,680934982542561280,478,2195,Sun Dec 27 02:15:25 +0000 2015,Say hello to Sadie. She's a Tortellini Sidewinder. Very jubilant pup. Seems loyal. Leaves on point. 10/10 petable af https://t.co/g2bTu4ayPl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1688,680913438424612864,669,2529,Sun Dec 27 00:49:49 +0000 2015,Meet Griswold. He's dapper as hell. Already pumped for next Christmas. 11/10 https://t.co/5NrpNDyFzN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1689,680889648562991104,396,1866,Sat Dec 26 23:15:17 +0000 2015,This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup https://t.co/cH2H7mch2H,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1690,680836378243002368,1439,3655,Sat Dec 26 19:43:36 +0000 2015,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper https://t.co/BF4BW8LUgb,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1691,680805554198020098,717,2293,Sat Dec 26 17:41:07 +0000 2015,This guy's dog broke. So sad. 9/10 would still pet https://t.co/BYiXJDEzv7,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
1692,680801747103793152,897,2501,Sat Dec 26 17:25:59 +0000 2015,Great picture here. Dog on the right panicked &amp; forgot about his tongue. Middle green dog must've fainted. All 10/10 https://t.co/31npKUAox0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1693,680798457301471234,1125,3026,Sat Dec 26 17:12:55 +0000 2015,Say hello to Moofasa. He must be a powerful dog. Fenced in for your protection. Just got his ear pierced. 6/10 https://t.co/w6fRfQ3RXD,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1694,680609293079592961,775,2787,Sat Dec 26 04:41:15 +0000 2015,This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually https://t.co/WvJRg0XJit,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1695,680583894916304897,1453,3825,Sat Dec 26 03:00:19 +0000 2015,This is Penny. Her tennis ball slowly rolled down her cone and into the pool. 8/10 bad things happen to good puppers https://t.co/YNWU7LeFgg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1696,680497766108381184,2072,4475,Fri Dec 25 21:18:05 +0000 2015,Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. 12/10 would keep in pocket https://t.co/QGM5Fcuv7s,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1697,680494726643068929,521,1811,Fri Dec 25 21:06:00 +0000 2015,Here we have uncovered an entire battalion of holiday puppers. Average of 11.26/10 https://t.co/eNm2S6p9BD,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1698,680473011644985345,808,2688,Fri Dec 25 19:39:43 +0000 2015,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10 https://t.co/OdUFuZIXiI","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1699,680440374763077632,546,1535,Fri Dec 25 17:30:01 +0000 2015,Merry Christmas. My gift to you is this tiny unicorn running into a wall in slow motion. 11/10 https://t.co/UKqIAnR3He,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1700,680221482581123072,313,1541,Fri Dec 25 03:00:14 +0000 2015,This is CeCe. She's patiently waiting for Santa. 10/10 https://t.co/ZJUypFFwvg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1701,680206703334408192,1275,2990,Fri Dec 25 02:01:30 +0000 2015,I hope everyone enjoys this picture as much as I do. This is Toby. 12/10 https://t.co/vHnu1g9EJm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1702,680191257256136705,550,2267,Fri Dec 25 01:00:07 +0000 2015,Here's a sleepy Christmas pupper 11/10 https://t.co/KXg0f8GNQ9,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1703,680176173301628928,1696,4126,Fri Dec 25 00:00:11 +0000 2015,This pupper is patiently waiting to scare the shit out of Santa. 10/10 https://t.co/NhXo67K6yt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1704,680161097740095489,794,2446,Thu Dec 24 23:00:17 +0000 2015,Meet Goliath. He's an example of irony. Head is phenomenally round. Wants to be an ornament. 12/10 would hug gently https://t.co/72Dil0Aktw,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1705,680145970311643136,1883,3828,Thu Dec 24 22:00:10 +0000 2015,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1706,680130881361686529,1028,2424,Thu Dec 24 21:00:12 +0000 2015,This is Reggie. His Santa hat is a little big. 10/10 he's still having fun https://t.co/w0dcGXq7qK,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1707,680115823365742593,986,2868,Thu Dec 24 20:00:22 +0000 2015,This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy https://t.co/Kt9vmw0Fap,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1708,680100725817409536,1483,3778,Thu Dec 24 19:00:23 +0000 2015,This pupper is not coming inside until she catches a snowflake on her tongue. 11/10 the determination is palpable https://t.co/lvMYbmKq8H,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
1709,680085611152338944,9645,13511,Thu Dec 24 18:00:19 +0000 2015,This is by far the most coordinated series of pictures I was sent. Downright impressive in every way. 12/10 for all https://t.co/etzLo3sdZE,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
1710,680070545539371008,949,2713,Thu Dec 24 17:00:27 +0000 2015,Say hello to Emmie. She's trapped in an ornament. Tragic af. Looks pretty content tho. Maybe it's meant to be. 9/10 https://t.co/Fh7geodBCU,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
1711,680055455951884288,7705,17653,Thu Dec 24 16:00:30 +0000 2015,"Meet Sammy. At first I was like ""that's a snowflake. we only rate dogs,"" but he would've melted by now, so 10/10 https://t.co/MQfPK4zwuh","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
1712,679877062409191424,692,2076,Thu Dec 24 04:11:37 +0000 2015,Meet Penelope. She's a bacon frise. Total babe (lol get it like the movie). Doesn't bark tho. 5/10 very average dog https://t.co/SDcQYg0HSZ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1713,679872969355714560,717,2296,Thu Dec 24 03:55:21 +0000 2015,This is Rocco. He's in a very intense game of freeze tag. Currently waiting to be unfrozen 10/10 https://t.co/xZXUKVXJ7l,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
1714,679862121895714818,675,2599,Thu Dec 24 03:12:15 +0000 2015,"""Dammit hooman I'm jus trynna lik the fler"" 11/10 https://t.co/eRZRI8OTj7","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1715,679854723806179328,1337,3029,Thu Dec 24 02:42:51 +0000 2015,This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly https://t.co/RtxxACzZ8A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1716,679844490799091713,833,2505,Thu Dec 24 02:02:12 +0000 2015,This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1717,679828447187857408,15182,38310,Thu Dec 24 00:58:27 +0000 2015,Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1718,679777920601223168,1209,3262,Wed Dec 23 21:37:40 +0000 2015,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1719,679736210798047232,864,2207,Wed Dec 23 18:51:56 +0000 2015,This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently https://t.co/iazoiNUviP,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1720,679729593985699840,888,2283,Wed Dec 23 18:25:38 +0000 2015,This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10 https://t.co/DbUTDI3u1R,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1721,679722016581222400,509,1748,Wed Dec 23 17:55:32 +0000 2015,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1722,679530280114372609,2237,5028,Wed Dec 23 05:13:38 +0000 2015,Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs.. 7/10 https://t.co/yavgkHYPOC,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1723,679527802031484928,785,2792,Wed Dec 23 05:03:47 +0000 2015,This little pupper just arrived. 11/10 would snug https://t.co/DA5aqnSGfB,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1724,679511351870550016,1384,3558,Wed Dec 23 03:58:25 +0000 2015,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1725,679503373272485890,1601,3333,Wed Dec 23 03:26:43 +0000 2015,This is Dwight. He's a pointy pupper. Very docile. Attracts marshmallows. Hurts to pet but definitely worth it 8/10 https://t.co/jjW7zTxY9Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1726,679475951516934144,689,2216,Wed Dec 23 01:37:45 +0000 2015,This is Evy. She doesn't want to be a Koala. 9/10 https://t.co/VITeF0Kl9L,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1727,679462823135686656,20365,33531,Wed Dec 23 00:45:35 +0000 2015,Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/M6vqkt2GKV,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1728,679405845277462528,1302,2515,Tue Dec 22 20:59:10 +0000 2015,Crazy unseen footage from Jurassic Park. 10/10 for both dinosaur puppers https://t.co/L8wt2IpwxO,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
1729,679158373988876288,8777,22689,Tue Dec 22 04:35:49 +0000 2015,This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1730,679148763231985668,1110,2924,Tue Dec 22 03:57:37 +0000 2015,I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs... 8/10 https://t.co/eWjWgbOCYL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1731,679132435750195208,1246,3129,Tue Dec 22 02:52:45 +0000 2015,This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. 10/10 for Louis https://t.co/qoIvjKMY58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1732,679111216690831360,2757,6280,Tue Dec 22 01:28:25 +0000 2015,This is officially the greatest yawn of all time. 12/10 https://t.co/4R0Cc0sLVE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1733,679062614270468097,8876,18016,Mon Dec 21 22:15:18 +0000 2015,This is Chompsky. He lives up to his name. 11/10 https://t.co/Xl37lQEWd0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1734,679047485189439488,738,2377,Mon Dec 21 21:15:11 +0000 2015,This dog doesn't know how to stairs. Quite tragic really. 9/10 get it together pup https://t.co/kTpr9PTMg1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1735,679001094530465792,1333,2978,Mon Dec 21 18:10:50 +0000 2015,This is Rascal. He's paddling an imaginary canoe. 11/10 https://t.co/Ajquq6oGSg,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
1736,678991772295516161,1268,2448,Mon Dec 21 17:33:48 +0000 2015,If your Monday isn't going so well just take a look at this. Both 12/10 https://t.co/GJT6SILPGU,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1737,678969228704284672,498,1727,Mon Dec 21 16:04:13 +0000 2015,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1738,678800283649069056,976,2712,Mon Dec 21 04:52:53 +0000 2015,Here's a pupper with some mean tan lines. Snazzy sweater though 12/10 https://t.co/DpCSVsl6vu,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1739,678798276842360832,1282,3674,Mon Dec 21 04:44:55 +0000 2015,This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1740,678774928607469569,998,2941,Mon Dec 21 03:12:08 +0000 2015,This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10 https://t.co/Sp739Ou2qx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1741,678767140346941444,1475,3719,Mon Dec 21 02:41:11 +0000 2015,This is Mia. She makes awful decisions. 8/10 https://t.co/G6TQVgTcZz,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1742,678764513869611008,517,1719,Mon Dec 21 02:30:45 +0000 2015,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1743,678755239630127104,3578,7524,Mon Dec 21 01:53:54 +0000 2015,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1744,678740035362037760,1841,3959,Mon Dec 21 00:53:29 +0000 2015,Meet Tango. He's a large dog. Doesn't care much for personal space. Owner isn't very accepting. Tongue slip. 6/10 https://t.co/p2T5kGebxe,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1745,678708137298427904,2624,5848,Sun Dec 20 22:46:44 +0000 2015,Here we are witnessing a wild field pupper. Lost his wallet in there. Rather unfortunate. 10/10 good luck pup https://t.co/sZy9Co74Bw,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
1746,678675843183484930,1603,3020,Sun Dec 20 20:38:24 +0000 2015,Exotic pup here. Tail long af. Throat looks swollen. Might breathe fire. Exceptionally unfluffy 2/10 would still pet https://t.co/a8SqCaSo2r,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1747,678643457146150913,460,2157,Sun Dec 20 18:29:43 +0000 2015,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1748,678446151570427904,1701,4208,Sun Dec 20 05:25:42 +0000 2015,Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful. 10/10 for both pups https://t.co/AJWJHov5gx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1749,678424312106393600,2748,5705,Sun Dec 20 03:58:55 +0000 2015,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1750,678410210315247616,1966,4458,Sun Dec 20 03:02:53 +0000 2015,Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1751,678399652199309312,29749,61043,Sun Dec 20 02:20:55 +0000 2015,This made my day. 12/10 please enjoy https://t.co/VRTbo3aAcm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1752,678396796259975168,454,1672,Sun Dec 20 02:09:34 +0000 2015,These little fellas have opposite facial expressions. Both 12/10 https://t.co/LmThv0GWen,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1753,678389028614488064,454,1965,Sun Dec 20 01:38:42 +0000 2015,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1754,678380236862578688,973,2563,Sun Dec 20 01:03:46 +0000 2015,This is Crumpet. He underestimated the snow. Quickly retreating. 10/10 https://t.co/a0Zx5LDFZa,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1755,678341075375947776,582,1813,Sat Dec 19 22:28:09 +0000 2015,This pupper likes tape. 12/10 https://t.co/cSp6w5GWgm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1756,678334497360859136,288,1367,Sat Dec 19 22:02:01 +0000 2015,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1757,678278586130948096,6539,12064,Sat Dec 19 18:19:51 +0000 2015,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1758,678255464182861824,401,1663,Sat Dec 19 16:47:58 +0000 2015,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1759,678023323247357953,418,2022,Sat Dec 19 01:25:31 +0000 2015,After getting lost in Reese's eyes for several minutes we're going to upgrade him to a 13/10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1760,678021115718029313,6851,14458,Sat Dec 19 01:16:45 +0000 2015,This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1761,677961670166224897,1810,3588,Fri Dec 18 21:20:32 +0000 2015,This is Izzy. She's showing off the dance moves she's been working on. 11/10 I guess hard work pays off https://t.co/4JS92YAxTi,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
1762,677918531514703872,440,1412,Fri Dec 18 18:29:07 +0000 2015,"""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both 10/10 https://t.co/lWL2IMJqLR","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1763,677895101218201600,2272,5072,Fri Dec 18 16:56:01 +0000 2015,Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs... 9/10 https://t.co/EJImi1udYb,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1764,677716515794329600,1043,3199,Fri Dec 18 05:06:23 +0000 2015,IT'S PUPPERGEDDON. Total of 144/120 ...I think https://t.co/ZanVtAtvIq,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1765,677700003327029250,1546,3563,Fri Dec 18 04:00:46 +0000 2015,This is Ralph. He's an interpretive dancer. 10/10 https://t.co/zoDdPyPFsa,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1766,677698403548192770,341,1284,Fri Dec 18 03:54:25 +0000 2015,This is Sadie. She got her holidays confused. 9/10 damn it Sadie https://t.co/fm7HxOsuPK,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1767,677687604918272002,907,2602,Fri Dec 18 03:11:30 +0000 2015,This was Cindy's face when she heard Susan forgot the snacks for after the kid's soccer game. 11/10 https://t.co/gzkuVGRgAD,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1768,677673981332312066,1609,3512,Fri Dec 18 02:17:22 +0000 2015,Endangered triangular pup here. Could be a wizard. Caught mid-laugh. No legs. Just fluff. Probably a wizard. 9/10 https://t.co/GFVIHIod0Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1769,677662372920729601,1047,2044,Fri Dec 18 01:31:14 +0000 2015,"In honor of the new Star Wars movie. Here's Yoda pug. 12/10 pet really well, would I https://t.co/pvjdRn00XH","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1770,677644091929329666,856,1973,Fri Dec 18 00:18:36 +0000 2015,This is a dog swinging. I really enjoyed it so I hope you all do as well. 11/10 https://t.co/Ozo9KHTRND,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1771,677573743309385728,778,2244,Thu Dec 17 19:39:03 +0000 2015,This is Sandy. He's sexually confused. Thinks he's a pigeon. Also an All-American cheese catcher. 10/10 so petable https://t.co/Htu8plSqEu,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
